ReadmissionRate,Facility_ID,City,State,County,Total_Admissions,HAI_1_SIR,HAI_2_SIR,HAI_5_SIR,HAI_6_SIR,PSI_3,PSI_6,PSI_8,PSI_9,PSI_10,PSI_11,PSI_12,PSI_13,PSI_14,PSI_15,PSI_90,H_Comp_Ov,AMI_TA_PROP,COPD_TA_PROP,HF_TA_PROP,HIPKNEE_TA_PROP,PN_TA_PROP,ED_MEDIAN_VISIT_MINS,ED_LEFT_NOT_SEEN_%,ED_VOLUME,%_SEPSIS_CARE,%_HCWs_FLU_VAX,2018to2020_PCPI,Population_2019,MEDIAN_AGE_TOT,County_Facilities,Pop/Hosp
15.4,490048,SALEM,VA,Salem,2021,0.461,0.573,1.169,0.21899999999999997,0.078986,0.225564,0.098689,1.7598619999999998,1.200383,5.075843,2.408733,5.334152,0.939397,0.726788,0.768946,3.0,0.22711528946066306,0.13211281543790204,0.33943592281048984,0.2711528946066304,0.31123206333498266,134.0,0.0,4.0,52.0,69.0,52716.33333333334,25301.0,40.4,2,12650.5
15.7,490050,ARLINGTON,VA,Arlington,1952,0.207,0.5429999999999999,0.602,0.493,0.107623,0.203424,0.098963,2.595927,1.09657,5.5554760000000005,5.218876,5.0691,0.8045939999999999,1.0553,0.941673,4.0,0.08145491803278689,0.08657786885245902,0.22489754098360654,0.4113729508196721,0.22643442622950816,194.0,,0.0,42.0,96.0,97983.66666666669,236842.0,35.0,1,236842.0
16.1,490052,NEWPORT NEWS,VA,Newport News City,2058,0.48100000000000004,1.079,0.545,0.22699999999999998,0.511686,0.182236,0.123184,3.195963,1.2894290000000002,4.758645,2.828229,4.6576580000000005,0.917939,0.713363,0.8980899999999999,3.0,0.1749271137026239,0.1467444120505345,0.3406219630709427,,0.271622934888241,196.0,3.0,4.0,64.0,97.0,42557.66666666666,179225.0,33.8,2,89612.5
16.1,490053,ABINGDON,VA,Washington,664,0.0,0.28800000000000003,1.32,0.28600000000000003,0.20592800000000006,0.244943,0.117585,2.337581,1.379633,4.33157,3.917623,5.087758,0.987463,1.003991,0.886465,2.0,0.2063253012048193,0.3343373493975904,0.2605421686746988,0.12198795180722892,0.7003012048192772,211.0,1.0,2.0,53.0,98.0,40833.66666666666,53740.0,46.9,1,53740.0
15.9,490057,VIRGINIA BEACH,VA,Virginia Beach City,2108,0.16399999999999998,0.408,0.20199999999999999,0.693,0.5492779999999999,0.204301,0.087785,3.090225,1.92405,9.05623,5.139081,6.7533210000000015,1.085137,1.233191,1.323669,3.0,0.1252371916508539,0.17552182163187854,0.4359582542694497,0.20445920303605314,0.3225806451612903,120.0,1.0,4.0,18.0,64.0,58090.66666666666,449974.0,36.7,2,224987.0
15.0,490059,RICHMOND,VA,Richmond City,2256,0.48100000000000004,0.539,0.45,0.158,0.563601,0.216155,0.108601,3.083952,1.813365,8.268507000000001,3.84829,4.0106449999999985,1.067598,1.684014,1.1080450000000002,3.0,0.11391843971631205,0.1125886524822695,0.2929964539007092,0.449468085106383,0.2442375886524823,168.0,,0.0,56.0,86.0,55726.0,230436.0,34.4,4,57609.0
15.5,490060,RICHLANDS,VA,Tazewell,220,,0.746,,0.377,0.380363,0.221824,0.094447,2.458386,1.413468,,3.259296,,0.8515530000000001,1.139884,0.908945,2.0,0.24545454545454545,0.9409090909090908,0.5863636363636363,,0.7636363636363637,173.0,1.0,1.0,86.0,94.0,38079.333333333336,40595.0,45.6,1,40595.0
15.0,490063,FALLS CHURCH,VA,Fairfax,4445,0.474,0.723,0.792,0.42100000000000004,0.197589,0.267946,0.090721,1.7596580000000002,1.010895,3.508461,3.5916080000000004,4.274358,0.978354,1.451806,0.7811170000000001,4.0,0.13993250843644545,0.05759280089988751,0.2674915635545557,0.06299212598425198,0.2544431946006749,188.0,0.0,4.0,84.0,97.0,85963.33333333331,1147532.0,38.5,4,286883.0
15.4,490066,WILLIAMSBURG,VA,James City,1165,0.486,1.079,0.767,0.5579999999999999,0.16526,0.198317,0.089982,2.176257,1.359923,3.647339,2.471493,4.159178,0.8340069999999999,1.314773,0.721805,3.0,0.1072961373390558,0.1982832618025751,0.4145922746781116,0.567381974248927,0.3991416309012876,145.0,0.0,2.0,23.0,64.0,65548.0,76523.0,47.1,2,38261.5
16.8,490067,PETERSBURG,VA,Petersburg City,1149,1.032,0.212,1.151,0.21100000000000002,0.14144500000000002,0.192206,0.103036,2.110225,1.29028,5.847359,3.752186,6.722364,0.8153590000000001,0.919842,0.964079,2.0,0.23672758920800696,0.31070496083550914,0.6092254134029591,0.10269799825935597,0.4186248912097476,150.0,2.0,4.0,24.0,82.0,41553.333333333336,31346.0,37.1,1,31346.0
14.8,490069,MECHANICSVILLE,VA,Hanover,1892,1.4969999999999999,1.256,1.756,0.175,0.973134,0.254966,0.100601,3.228224,2.136558,9.947679,3.4603900000000003,4.567849,1.078922,1.671112,1.311996,3.0,0.20930232558139536,0.19291754756871035,0.39957716701902746,0.2558139534883721,0.3091966173361522,208.0,,0.0,51.0,81.0,62302.66666666666,107766.0,42.8,1,107766.0
15.8,49006F,HAMPTON,VA,Hampton City,238,,,,,0.327146,0.224401,0.094374,2.381554,1.395757,4.390154,3.564531,4.57442,0.846607,1.446804,0.8854069999999999,3.0,,0.4411764705882353,0.4369747899159664,0.21008403361344535,0.38235294117647056,,,0.0,,,43220.333333333336,134510.0,36.3,2,67255.0
16.3,490075,DANVILLE,VA,Danville City,1603,1.419,0.599,0.9670000000000001,0.205,0.209624,0.24536,0.125134,2.047333,1.250616,10.220274,4.357093,4.199237,0.809706,0.854894,1.029261,1.0,0.12538989394884592,0.3087960074859638,0.5034310667498441,0.09794135995009358,0.7585776668746101,180.0,2.0,4.0,55.0,67.0,39032.0,40044.0,41.8,1,40044.0
14.3,490077,CHARLOTTESVILLE,VA,Albemarle,1590,0.9390000000000001,1.227,1.048,0.557,0.385324,0.220321,0.08885,3.405006,1.247818,3.981139,2.993326,5.285237,0.974292,1.470342,0.905563,3.0,0.13962264150943396,0.14842767295597484,0.4779874213836478,0.5528301886792453,0.4358490566037736,157.0,0.0,3.0,30.0,68.0,,109330.0,39.6,1,109330.0
15.5,490084,TAPPAHANNOCK,VA,Essex,214,,,,0.512,0.406386,0.265061,0.09466,2.737253,1.403778,6.74949,3.718011,5.27,0.846649,1.521953,1.040719,,,0.3317757009345794,0.5233644859813084,0.5607476635514018,0.6214953271028038,152.0,,0.0,59.0,94.0,43567.333333333336,10953.0,47.5,1,10953.0
15.9,490088,BEDFORD,VA,Bedford,351,,,,0.0,0.418418,0.22428,0.09487,2.5338130000000003,,,3.558068,,,1.174919,0.941647,,,0.2792022792022792,0.4843304843304843,,0.5014245014245015,146.0,1.0,1.0,64.0,98.0,47448.33333333334,78997.0,47.0,1,78997.0
16.2,490090,FARMVILLE,VA,Prince Edward,569,,,,0.752,1.015358,0.217644,0.093837,2.684167,1.400188,5.5259540000000005,3.634601,4.5611760000000015,0.844657,1.094799,1.113879,3.0,0.06502636203866433,0.33567662565905104,0.5518453427065027,0.070298769771529,0.5500878734622144,140.0,2.0,2.0,51.0,98.0,32043.0,22802.0,32.2,1,22802.0
15.6,490092,FRANKLIN,VA,Franklin City,216,,,,0.0,0.476138,0.227224,0.094562,2.514813,1.413562,4.707456,5.6130580000000005,4.74449,0.854936,1.178307,1.050675,,,0.25925925925925924,0.4212962962962963,0.8055555555555556,0.4074074074074074,124.0,1.0,1.0,41.0,73.0,43717.333333333336,7967.0,39.5,1,7967.0
14.9,490093,HAMPTON,VA,Hampton City,1077,0.41100000000000003,0.345,0.899,0.214,0.160742,0.192381,0.090653,2.8340810000000003,1.835237,5.385661,2.719127,5.214813,0.824942,0.905475,0.8676709999999999,3.0,0.08635097493036213,0.17177344475394615,0.5301764159702879,0.4707520891364903,0.3546889507892293,123.0,1.0,4.0,21.0,52.0,43220.333333333336,134510.0,36.3,2,67255.0
15.1,490098,SOUTH HILL,VA,Mecklenburg,396,,2.104,,0.21600000000000003,0.296205,0.220599,0.106943,2.4344200000000003,1.407444,4.403957,3.617072,4.6295470000000005,0.8419979999999999,1.106943,0.874699,3.0,,0.3712121212121212,0.6666666666666666,0.15151515151515152,0.5656565656565656,148.0,3.0,2.0,60.0,99.0,38036.333333333336,30587.0,48.8,1,30587.0
15.0,490101,FAIRFAX,VA,Fairfax,1073,0.5920000000000001,0.507,0.0,0.228,0.170972,0.241605,0.090497,2.774298,1.218521,2.690209,2.856408,3.80902,0.812818,0.81722,0.6901229999999999,4.0,,0.08387698042870456,0.26654240447343897,0.6039142590866728,0.3727865796831314,169.0,0.0,3.0,84.0,97.0,85963.33333333331,1147532.0,38.5,4,286883.0
15.3,490107,RESTON,VA,Fairfax,1319,0.7759999999999999,1.22,0.32799999999999996,0.076,0.179775,0.269259,0.089314,2.17791,1.242472,2.948013,2.808119,4.095017,0.8147409999999999,0.900389,0.7103079999999999,4.0,0.08188021228203184,0.07278241091736164,0.2517058377558757,0.66565579984837,0.2221379833206975,144.0,0.0,3.0,83.0,35.0,85963.33333333331,1147532.0,38.5,4,286883.0
17.1,49010F,RICHMOND,VA,Richmond City,1404,2.4659999999999997,0.88,,,0.6701600000000001,0.263315,0.08984,2.539094,2.23058,4.852525,2.8608580000000003,4.450704,1.1752049999999998,1.3341889999999998,1.0132709999999998,3.0,0.10897435897435898,0.1801994301994302,0.4551282051282051,0.15954415954415954,0.2492877492877493,,,0.0,,,55726.0,230436.0,34.4,4,57609.0
15.9,490110,BLACKSBURG,VA,Montgomery,520,0.794,0.6409999999999999,0.0,0.898,0.258353,0.218225,0.093076,2.572169,1.3579,4.828335,3.103425,4.217373,0.841778,1.078773,0.82491,3.0,0.09807692307692308,0.1519230769230769,0.3173076923076923,0.4480769230769231,0.325,120.0,0.0,2.0,81.0,90.0,37908.333333333336,98535.0,30.2,2,49267.5
15.7,490111,WYTHEVILLE,VA,Wythe,254,,0.8640000000000001,,0.767,0.381903,0.224696,0.094999,2.517791,1.3964,4.726882,3.338095,4.713058,0.8520479999999999,1.138721,0.899487,2.0,,0.4606299212598425,0.7204724409448819,0.3070866141732284,0.610236220472441,127.0,0.0,1.0,44.0,91.0,36507.333333333336,28684.0,46.0,1,28684.0
15.5,490112,RICHMOND,VA,Richmond City,3755,0.485,0.0,1.013,0.3,0.056027,0.186684,0.091949,1.736476,1.771305,4.454297,3.1156330000000003,5.949479,0.743579,1.218011,0.851735,3.0,0.13129161118508656,0.11797603195739015,0.3462050599201065,0.3584553928095872,0.1952063914780293,129.0,1.0,4.0,67.0,67.0,55726.0,230436.0,34.4,4,57609.0
14.8,490113,WOODBRIDGE,VA,Prince William,1049,1.345,1.462,2.569,0.282,0.165492,0.191576,0.09136,2.374885,1.3427209999999998,5.26993,3.433556,4.700798000000002,0.8284239999999999,1.60245,0.861295,3.0,0.1124880838894185,0.2554814108674929,0.5567206863679695,0.23546234509056246,0.36415633937082936,178.0,0.0,4.0,44.0,69.0,56908.66666666666,470335.0,35.7,3,156778.33333333334
15.0,490115,GALAX,VA,Galax City,341,,,,0.258,0.370295,0.261977,0.094763,2.502682,1.417254,4.812741,3.2845720000000003,4.796306,0.8505659999999999,1.1392790000000002,0.907405,2.0,,0.5073313782991202,0.4838709677419355,,0.9442815249266864,180.0,3.0,2.0,68.0,84.0,36511.66666666666,6347.0,41.2,1,6347.0
15.5,490116,PULASKI,VA,Pulaski,240,,,,0.0,0.400972,0.224657,0.094861,2.522358,1.417296,4.9089730000000005,3.388978,4.83136,,1.177089,0.921844,,,0.35,0.43333333333333335,0.11666666666666667,0.4791666666666667,125.0,0.0,1.0,87.0,90.0,41054.66666666666,34027.0,47.3,1,34027.0
15.4,490118,RICHMOND,VA,Henrico,2329,0.609,0.131,0.282,0.297,0.086892,0.191778,0.08548,1.882379,1.334868,2.906171,2.020993,4.310336,0.779014,0.636981,0.629544,4.0,0.1270931730356376,0.1051953628166595,0.33061399742378705,0.3061399742378703,0.23057106054100476,108.0,0.0,4.0,81.0,61.0,67625.66666666669,330818.0,38.9,1,330818.0
14.8,490119,VIRGINIA BEACH,VA,Virginia Beach City,1489,1.1420000000000001,0.6559999999999999,1.0270000000000001,0.304,0.327881,0.265037,0.090128,2.7494810000000003,1.290719,3.436633,5.614063,5.95606,0.973633,1.16547,1.0340120000000002,4.0,0.048354600402955,0.18401611820013436,0.4761584956346541,0.12760241773002015,0.3922095366017461,135.0,1.0,4.0,31.0,61.0,58090.66666666666,449974.0,36.7,2,224987.0
15.9,49011F,SALEM,VA,Salem,826,,0.825,,,0.201825,0.28539499999999995,0.116703,2.071847,1.766259,4.577453,3.750225,4.179544,0.801147,0.968867,0.859783,4.0,0.08595641646489104,0.2397094430992736,0.3486682808716707,0.22639225181598066,0.3535108958837773,,,0.0,,,52716.33333333334,25301.0,40.4,2,12650.5
15.4,490120,CHESAPEAKE,VA,Chesapeake City,1897,0.138,0.747,1.3869999999999998,0.489,0.469425,0.210596,0.111779,2.451258,1.223706,5.660655,3.113259,3.635997,0.969062,1.807784,0.8978290000000001,3.0,0.16341591987348444,0.26410121244069584,0.4059040590405904,0.12809699525566684,0.34053769109119664,172.0,,0.0,37.0,83.0,50840.0,244835.0,37.3,1,244835.0
14.6,490122,ALEXANDRIA,VA,Fairfax,1011,0.0,0.0,0.0,0.153,0.209167,0.21235,0.089178,2.486907,1.34871,4.086508,2.287852,4.69923,0.847881,1.094704,0.766042,4.0,,0.08605341246290801,0.24530168150346196,,0.29574678536102866,157.0,0.0,3.0,93.0,97.0,85963.33333333331,1147532.0,38.5,4,286883.0
14.2,490126,LOW MOOR,VA,Alleghany,210,,,,0.32899999999999996,0.414843,0.225254,0.094947,2.514519,1.418312,4.914242,3.404888,4.805842,0.852849,1.167564,0.925233,,,0.43333333333333335,0.7952380952380952,0.2809523809523809,0.5476190476190477,104.0,0.0,1.0,93.0,90.0,40728.0,14860.0,48.8,1,14860.0
14.6,490130,GLOUCESTER,VA,Gloucester,467,,,,0.0,0.315449,0.25955300000000003,0.093981,2.46559,1.40728,4.517735,4.099653,5.251139,0.8519399999999999,1.124534,0.946667,4.0,0.07708779443254818,0.2676659528907923,0.5010706638115632,0.3747323340471092,0.6488222698072805,145.0,3.0,4.0,84.0,98.0,50741.66666666666,37348.0,44.8,1,37348.0
15.2,490136,MIDLOTHIAN,VA,Chesterfield,1170,0.293,0.665,0.0,0.099,0.18474,0.263152,0.103289,2.54477,1.3186209999999998,7.775415,5.61386,4.817329,0.984429,1.534262,1.080798,3.0,0.12991452991452992,0.1641025641025641,0.36495726495726494,0.3760683760683761,0.30854700854700856,142.0,,0.0,68.0,84.0,55530.0,352802.0,39.2,1,352802.0
15.8,490140,STAFFORD,VA,Stafford,428,0.794,0.973,,0.281,0.350322,0.222419,0.093935,2.334652,1.405263,4.633469,4.8036629999999985,4.730194,1.011959,1.107642,0.963564,4.0,0.0630841121495327,0.3364485981308411,0.4532710280373832,0.21962616822429906,0.4813084112149533,164.0,1.0,2.0,69.0,96.0,56305.33333333334,152882.0,35.8,1,152882.0
16.7,490141,FREDERICKSBURG,VA,Fredericksburg City,634,1.272,0.0,0.0,0.382,0.230998,0.208799,0.093021,2.319294,1.399434,5.169308,3.5388839999999995,4.426658,0.83452,1.054634,0.856826,3.0,0.12460567823343847,0.250788643533123,0.4100946372239748,0.14037854889589904,0.3438485804416404,145.0,0.0,3.0,68.0,49.0,52527.66666666666,29036.0,30.5,2,14518.0
15.0,490143,WILLIAMSBURG,VA,James City,313,,,,0.489,0.408709,0.264052,0.10727,2.503535,1.413633,4.67657,3.17136,4.73941,0.849201,1.151099,0.907713,5.0,,0.1501597444089457,0.415335463258786,0.2619808306709265,0.3961661341853035,126.0,,0.0,73.0,,65548.0,76523.0,47.1,2,38261.5
15.8,490144,HAYMARKET,VA,Prince William,321,,,,0.0,0.395648,0.223996,0.094595,2.461384,1.39077,5.165934,3.053021,4.481386,0.849234,1.442251,0.8981540000000001,4.0,,0.2180685358255452,0.30218068535825543,,0.5420560747663551,197.0,1.0,2.0,31.0,89.0,56908.66666666666,470335.0,35.7,3,156778.33333333334
15.1,491304,LEXINGTON,VA,Lexington City,201,,,,2.411,,,,,,,,,,,,,,0.30845771144278605,0.6318407960199005,,0.7711442786069652,168.0,1.0,1.0,,97.0,41195.333333333336,7446.0,22.2,1,7446.0
15.0,491305,WOODSTOCK,VA,Shenandoah,233,,,,0.473,,,,,,,,,,,,,,0.5150214592274678,0.6223175965665236,0.4463519313304721,0.8798283261802575,128.0,0.0,1.0,,81.0,46877.66666666666,43616.0,44.7,1,43616.0
14.9,500002,WALLA WALLA,WA,Walla Walla,886,1.088,2.5860000000000003,,0.8640000000000001,0.200841,0.266027,0.091579,2.60158,1.338183,4.562055,2.92081,4.083513,0.822622,0.987084,0.7877390000000001,3.0,0.19751693002257334,0.15688487584650113,0.371331828442438,0.5586907449209932,0.4266365688487585,158.0,2.0,2.0,37.0,81.0,47645.33333333334,60760.0,38.0,1,60760.0
15.7,500003,MOUNT VERNON,WA,Skagit,852,1.494,1.5659999999999998,2.124,0.871,0.190265,0.265884,0.104732,2.211544,1.316273,5.598929,4.457175,4.391687,0.8276950000000001,1.5950950000000002,0.926802,3.0,0.2382629107981221,0.1807511737089202,0.4436619718309859,0.22417840375586853,0.4201877934272301,175.0,1.0,2.0,50.0,86.0,53746.33333333334,129205.0,41.7,2,64602.5
15.3,500005,SEATTLE,WA,King,1712,0.0,0.423,0.0,0.503,0.506447,0.166019,0.097239,2.704766,0.943595,2.37852,2.2517150000000004,4.469458,0.72697,0.95889,0.752097,5.0,0.15771028037383178,0.054322429906542055,0.21728971962616825,0.4614485981308411,0.1904205607476636,186.0,3.0,2.0,42.0,96.0,92327.0,2252782.0,37.0,14,160913.0
15.2,500007,ANACORTES,WA,Skagit,363,,,,0.29,0.383472,0.260516,0.093679,2.599436,1.3876,3.664179,2.9934830000000003,4.3261059999999985,0.8439620000000001,1.1028129999999998,0.834656,5.0,,0.12672176308539945,0.3168044077134986,0.9090909090909092,0.3801652892561984,156.0,1.0,1.0,61.0,93.0,53746.33333333334,129205.0,41.7,2,64602.5
16.2,500008,SEATTLE,WA,King,1337,0.505,1.242,0.5920000000000001,1.099,0.448708,0.323485,0.08913099999999999,1.957775,1.1062,4.829026,5.098121,4.253629,0.8406549999999999,0.54164,0.960661,4.0,0.12490650710546,0.04338070306656694,0.2094240837696335,0.02243829468960359,0.13612565445026178,222.0,3.0,2.0,59.0,92.0,92327.0,2252782.0,37.0,14,160913.0
15.0,500011,BURIEN,WA,King,412,1.03,1.815,1.837,0.134,0.904632,0.212489,0.093111,2.398302,1.399257,5.466173,3.2769760000000003,4.609717,0.83921,1.0606870000000002,1.05649,2.0,0.1820388349514563,0.2330097087378641,0.5024271844660194,0.1966019417475728,0.4077669902912621,184.0,4.0,3.0,53.0,44.0,92327.0,2252782.0,37.0,14,160913.0
15.2,500014,EVERETT,WA,Snohomish,1946,0.376,0.826,0.068,0.3,0.678967,0.261989,0.099471,2.663559,1.234627,4.667281,3.170824,3.979955,0.927006,1.754953,0.956706,3.0,0.18653648509763615,0.1849948612538541,0.3314491264131552,0.20760534429599176,0.2749229188078109,231.0,5.0,4.0,90.0,79.0,58367.0,822083.0,38.2,2,411041.5
15.6,500015,AUBURN,WA,King,439,0.0,0.747,1.379,0.28,1.583747,0.216905,0.093629,2.366673,1.398741,4.539364,2.817915,4.635953,0.8424780000000001,1.7693759999999998,1.221865,2.0,0.1776765375854214,0.2255125284738041,0.4851936218678816,0.10933940774487473,0.5580865603644647,204.0,3.0,3.0,57.0,95.0,92327.0,2252782.0,37.0,14,160913.0
14.7,500016,WENATCHEE,WA,Chelan,1397,0.828,1.1740000000000002,1.473,0.7290000000000001,1.252497,0.178606,0.088547,4.409104,1.19108,3.5174830000000004,3.3136620000000003,3.529957,0.786942,1.810543,1.083633,4.0,0.2648532569792412,0.11309949892627058,0.34502505368647096,0.4044380816034359,0.3507516105941303,163.0,,0.0,49.0,83.0,56244.66666666666,77200.0,40.0,1,77200.0
15.4,500019,CENTRALIA,WA,Lewis,493,1.8980000000000001,0.935,,0.244,0.270152,0.218543,0.093703,2.443191,1.402101,5.622223,5.011255,4.652515,0.8414280000000001,1.080309,0.976611,4.0,,0.2292089249492901,0.4787018255578093,0.2413793103448276,0.4746450304259635,206.0,5.0,2.0,44.0,73.0,44487.0,80707.0,42.8,1,80707.0
15.1,500021,LAKEWOOD,WA,Pierce,437,0.0,0.0,0.0,0.428,0.22610300000000005,0.215323,0.092998,2.453733,1.4037620000000002,4.123093,3.680726,5.696435,0.83049,1.763667,0.921358,2.0,,0.2425629290617849,0.4919908466819222,0.4691075514874142,0.6201372997711669,182.0,2.0,3.0,62.0,68.0,52985.33333333334,904980.0,36.4,4,226245.0
14.6,500024,OLYMPIA,WA,Thurston,2110,0.525,1.402,1.232,0.256,0.622123,0.192181,0.12162,2.916909,0.917433,5.749496,3.112404,3.892201,0.786756,1.6560990000000002,0.938876,3.0,0.2450236966824645,0.12227488151658768,0.4004739336492891,0.3165876777251185,0.2445497630331753,205.0,6.0,4.0,49.0,82.0,52500.0,290536.0,39.3,2,145268.0
14.7,500025,SEATTLE,WA,King,951,0.586,1.203,0.22399999999999998,0.182,0.510484,0.25947,0.091574,3.820798,1.715434,3.33425,3.329603,4.696842,0.845773,1.370786,0.947408,4.0,0.2870662460567823,,0.5068349106203995,,0.03785488958990536,183.0,,0.0,25.0,88.0,92327.0,2252782.0,37.0,14,160913.0
15.4,500026,EDMONDS,WA,Snohomish,861,1.073,2.435,0.7979999999999999,0.174,0.179227,0.272936,0.092175,2.313441,1.378081,3.94779,3.207448,4.318339,0.828198,0.944856,0.7868310000000001,3.0,0.12775842044134728,0.17421602787456447,0.4355400696864111,0.2020905923344948,0.4599303135888502,173.0,,0.0,34.0,92.0,58367.0,822083.0,38.2,2,411041.5
13.6,500027,SEATTLE,WA,King,1747,0.741,0.518,0.6559999999999999,0.342,1.136224,0.182909,0.084413,2.353126,1.116062,5.070423,2.486328,4.295982,1.161971,0.527612,1.015155,3.0,,0.11276473955352033,0.2014882655981683,0.8838008013737836,0.2833428734974241,130.0,,0.0,50.0,88.0,92327.0,2252782.0,37.0,14,160913.0
14.2,500030,BELLINGHAM,WA,Whatcom,1698,0.253,1.556,0.257,0.767,0.109463,0.230983,0.088604,3.000446,1.0720120000000002,4.198452,2.089558,4.290289,0.946768,1.521572,0.719988,3.0,0.2491166077738516,0.1330977620730271,0.4163722025912839,0.31448763250883394,0.3957597173144876,187.0,3.0,4.0,53.0,92.0,50184.33333333334,229247.0,37.6,1,229247.0
15.6,500031,ABERDEEN,WA,Grays Harbor,419,0.0,1.117,,0.6890000000000001,0.301541,0.218321,0.094363,2.694143,1.396189,4.698786,3.952122,4.783295,0.8411,1.479834,0.92446,3.0,,0.3269689737470167,0.5775656324582339,0.3317422434367542,0.6372315035799523,160.0,4.0,2.0,42.0,64.0,41028.333333333336,75061.0,44.5,1,75061.0
14.6,500033,MOSES LAKE,WA,Grant,285,,,,0.0,0.35416,0.224472,0.093841,2.477099,1.39129,8.534184,3.529027,5.801715,0.84635,1.126633,1.073043,3.0,,0.2771929824561403,0.4140350877192983,0.5754385964912281,0.4736842105263158,154.0,,0.0,42.0,76.0,42228.66666666666,97733.0,33.2,1,97733.0
15.0,500036,YAKIMA,WA,Yakima,1283,0.24600000000000002,0.0,2.105,0.9540000000000001,0.8408770000000001,0.221239,0.090701,2.455789,1.627186,5.135773,3.048649,4.596378,0.966072,2.118045,1.066018,2.0,0.18706157443491814,0.24629773967264226,0.4894777864380359,0.28916601714731105,0.46063912704598603,116.0,2.0,4.0,26.0,,44916.33333333334,250873.0,33.0,1,250873.0
14.5,500039,BREMERTON,WA,Kitsap,1878,0.165,1.9409999999999998,0.9840000000000001,0.43799999999999994,0.668259,0.23665,0.087362,2.4913830000000003,1.886122,4.381536,1.7852310000000002,3.752029,0.792275,0.76595,0.8569450000000001,2.0,0.27050053248136313,0.12779552715654952,0.3844515441959531,0.3769968051118211,0.3610223642172524,164.0,3.0,4.0,52.0,63.0,57499.33333333334,271473.0,39.1,1,271473.0
15.5,500041,LONGVIEW,WA,Cowlitz,617,1.163,0.479,2.0340000000000003,0.982,0.244363,0.205074,0.093031,3.0923990000000003,1.398028,4.239527,3.077007,4.528406,0.839773,1.066472,0.826354,3.0,0.14424635332252836,0.3030794165316045,0.5575364667747164,0.3679092382495948,0.5348460291734197,146.0,2.0,3.0,46.0,89.0,45587.66666666666,110593.0,41.0,1,110593.0
15.0,500044,SPOKANE,WA,Spokane,1026,0.192,0.623,0.0,0.289,0.141295,0.388213,0.102894,3.224393,1.417972,7.207485,4.02643,4.942799,0.925603,1.499734,1.010499,3.0,0.2348927875243665,0.12962962962962962,0.3148148148148148,0.1627680311890838,0.2962962962962963,162.0,3.0,3.0,53.0,88.0,47383.0,522798.0,37.7,4,130699.5
15.7,500050,VANCOUVER,WA,Clark,1534,0.45299999999999996,0.6859999999999999,0.8370000000000001,0.361,0.530415,0.23022,0.088012,1.823452,1.336659,3.4417760000000004,2.160656,4.608609,0.959964,1.632236,0.8349850000000001,3.0,0.20795306388526727,0.16753585397653195,0.4178617992177314,0.3455019556714472,0.3533246414602347,231.0,1.0,4.0,49.0,89.0,55324.33333333334,488241.0,38.7,2,244120.5
